loss,accuracy,val_loss,val_accuracy,epoch
1.1928038597106934,0.5934560894966125,0.7276792526245117,0.7427451014518738,1
0.5546179413795471,0.7995689511299133,0.4961322844028473,0.8117647171020508,2
0.3901973366737366,0.8556034564971924,0.43225327134132385,0.8298039436340332,3
0.284247487783432,0.8936128616333008,0.38409847021102905,0.8549019694328308,4
0.23956622183322906,0.9110501408576965,0.3610534071922302,0.8745098114013672,5
0.18464580178260803,0.9322100281715393,0.3123694658279419,0.8964706063270569,6
0.15588797628879547,0.9365203976631165,0.31640127301216125,0.8988234996795654,7
0.13069207966327667,0.9478840231895447,0.3319447636604309,0.8901960849761963,8
0.11420238763093948,0.9535658359527588,0.3369894027709961,0.8949019312858582,9
0.10649195313453674,0.9582680463790894,0.26806962490081787,0.9043137431144714,10
