loss,accuracy,val_loss,val_accuracy,epoch
1.3306446075439453,0.5431034564971924,0.7392087578773499,0.7325490117073059,1
0.6490910649299622,0.7621473073959351,0.6404593586921692,0.7639215588569641,2
0.5222434401512146,0.8052507638931274,0.4875020682811737,0.8290196061134338,3
0.405741810798645,0.84894198179245,0.4473333954811096,0.8399999737739563,4
0.3573044538497925,0.8655956387519836,0.41803935170173645,0.8486274480819702,5
0.3139481842517853,0.8791144490242004,0.4278804659843445,0.8423529267311096,6
0.2837052345275879,0.8857758641242981,0.37364622950553894,0.8588235378265381,7
0.2768477499485016,0.8926331996917725,0.42849546670913696,0.8556862473487854,8
0.2308635711669922,0.9081112742424011,0.3902183175086975,0.8705882430076599,9
0.22355501353740692,0.9116379022598267,0.30004122853279114,0.8847059011459351,10
