loss,accuracy,val_loss,val_accuracy,epoch
1.738167405128479,0.4216300845146179,0.765950083732605,0.7200000286102295,1
0.859758734703064,0.6859325766563416,0.6016958355903625,0.7733333110809326,2
0.6977201104164124,0.7437304258346558,0.4962538182735443,0.8250980377197266,3
0.6313940286636353,0.7648902535438538,0.4448842406272888,0.8274509906768799,4
0.5764390826225281,0.7813479900360107,0.44312164187431335,0.8337255120277405,5
0.5400963425636292,0.7989811897277832,0.40575525164604187,0.8423529267311096,6
0.4955267906188965,0.8154388666152954,0.37689676880836487,0.8611764907836914,7
0.4667412042617798,0.8228840231895447,0.3623594343662262,0.861960768699646,8
0.4355890154838562,0.8344435691833496,0.37370750308036804,0.8517646789550781,9
0.42122122645378113,0.8375783562660217,0.3527875244617462,0.8549019694328308,10
