loss,accuracy,val_loss,val_accuracy,epoch
1.5741597414016724,0.45532914996147156,0.808998167514801,0.7247058749198914,1
0.8171518445014954,0.6992554664611816,0.6335197687149048,0.7843137383460999,2
0.6532835960388184,0.7670454382896423,0.5197210311889648,0.8133333325386047,3
0.5694081783294678,0.792711615562439,0.4322338402271271,0.8407843112945557,4
0.5077652335166931,0.8121081590652466,0.411333829164505,0.8407843112945557,5
0.4628041386604309,0.8260188102722168,0.39214572310447693,0.8533333539962769,6
0.426632285118103,0.8426724076271057,0.36683234572410583,0.8564705848693848,7
0.4149680435657501,0.8434560894966125,0.3525725305080414,0.8635293841362,8
0.3762384355068207,0.8587382435798645,0.34111785888671875,0.8627451062202454,9
0.35773083567619324,0.857758641242981,0.32434648275375366,0.8713725209236145,10
