loss,accuracy,val_loss,val_accuracy,epoch
0.0007487352122552693,0.9996081590652466,0.5519312024116516,0.9411764740943909,1
0.004661505576223135,0.9982366561889648,0.6737815737724304,0.9364705681800842,2
0.007487787865102291,0.9984325766563416,0.47453397512435913,0.9388235211372375,3
0.0006285868003033102,0.9998040795326233,0.5786352157592773,0.9372549057006836,4
0.014962054789066315,0.996081531047821,0.5750969052314758,0.9239215850830078,5
0.00739996787160635,0.9982366561889648,0.35605746507644653,0.9364705681800842,6
0.000574829347897321,0.9998040795326233,0.382381796836853,0.9349019527435303,7
7.82993811299093e-05,1.0,0.3859991729259491,0.9356862902641296,8
8.258916204795241e-05,1.0,0.39597266912460327,0.9388235211372375,9
1.994276863115374e-05,1.0,0.3888392150402069,0.9443137049674988,10
