loss,accuracy,val_loss,val_accuracy,epoch
0.9356669187545776,0.6775078177452087,0.5069077610969543,0.8298039436340332,1
0.3561008870601654,0.8683385848999023,0.3756977915763855,0.8549019694328308,2
0.23599132895469666,0.9063479900360107,0.29231080412864685,0.887843132019043,3
0.164794921875,0.9314263463020325,0.28075605630874634,0.8894117474555969,4
0.13571876287460327,0.9396551847457886,0.2471480518579483,0.8996078372001648,5
0.1146109327673912,0.9496473073959351,0.2779770791530609,0.9043137431144714,6
0.10484600067138672,0.9551331996917725,0.30749714374542236,0.9027451276779175,7
0.09298628568649292,0.9602272510528564,0.2489432990550995,0.9058823585510254,8
0.07121064513921738,0.9666928052902222,0.28229448199272156,0.9003921747207642,9
0.06929651647806168,0.9682601690292358,0.30159005522727966,0.8988234996795654,10
