loss,accuracy,val_loss,val_accuracy,epoch
0.8311148881912231,0.7215909361839294,0.5237530469894409,0.8156862854957581,1
0.3547649681568146,0.8714733719825745,0.33955883979797363,0.8596078157424927,2
0.20825326442718506,0.9218260049819946,0.3665565848350525,0.8674509525299072,3
0.14246517419815063,0.9388715028762817,0.2788020074367523,0.8972548842430115,4
0.11961200088262558,0.9488636255264282,0.28855329751968384,0.887843132019043,5
0.0960666835308075,0.9561128616333008,0.28907084465026855,0.8956862688064575,6
0.08157771080732346,0.9596394896507263,0.28417181968688965,0.9011764526367188,7
0.07686616480350494,0.9664968848228455,0.3776978850364685,0.8886274695396423,8
0.07773621380329132,0.9663009643554688,0.44691455364227295,0.8799999952316284,9
0.08020814508199692,0.9670846462249756,0.3067958652973175,0.905098021030426,10
