loss,accuracy,val_loss,val_accuracy,epoch
0.9602648019790649,0.6608542203903198,0.5308391451835632,0.8149019479751587,1
0.4285569190979004,0.8360109925270081,0.40192535519599915,0.8478431105613708,2
0.3032379150390625,0.8871473073959351,0.3428790271282196,0.861960768699646,3
0.22562381625175476,0.912617564201355,0.27996566891670227,0.8909803628921509,4
0.1908741146326065,0.9224137663841248,0.28929629921913147,0.8901960849761963,5
0.1692405343055725,0.9306426048278809,0.2844547927379608,0.8933333158493042,6
0.12832045555114746,0.941418468952179,0.3637232184410095,0.8894117474555969,7
0.14330264925956726,0.9396551847457886,0.2510104477405548,0.9003921747207642,8
0.12823647260665894,0.9418103694915771,0.2783204913139343,0.8956862688064575,9
0.10581947863101959,0.9531739950180054,0.25060129165649414,0.905098021030426,10
