loss,accuracy,val_loss,val_accuracy,epoch
0.8780819773674011,0.6969043612480164,0.4701623320579529,0.8243137001991272,1
0.33387815952301025,0.8738244771957397,0.33867985010147095,0.8745098114013672,2
0.2052154242992401,0.9214341640472412,0.32814687490463257,0.8799999952316284,3
0.15005891025066376,0.9423981308937073,0.3263070285320282,0.887843132019043,4
0.1142105758190155,0.9531739950180054,0.2687136232852936,0.8894117474555969,5
0.08642159402370453,0.9633620977401733,0.26438599824905396,0.9003921747207642,6
0.07821885496377945,0.9651253819465637,0.2578746974468231,0.8996078372001648,7
0.0608382374048233,0.9727664589881897,0.282096803188324,0.8988234996795654,8
0.0638822391629219,0.9721786975860596,0.23658134043216705,0.905098021030426,9
0.048575934022665024,0.9766849279403687,0.2531180679798126,0.9003921747207642,10
