loss,accuracy,val_loss,val_accuracy,epoch
0.006743167992681265,0.9984325766563416,0.48257654905319214,0.9301961064338684,1
0.0038909981958568096,0.9978448152542114,0.43877512216567993,0.9372549057006836,2
0.0020341116469353437,0.9996081590652466,0.4046822488307953,0.9396078586578369,3
0.002135485177859664,0.9996081590652466,0.40063825249671936,0.9435294270515442,4
0.0002016120997723192,1.0,0.38950595259666443,0.9435294270515442,5
0.0003072561521548778,1.0,0.4117358326911926,0.9411764740943909,6
6.154848961159587e-05,1.0,0.37659725546836853,0.9474509954452515,7
5.4993972298689187e-05,1.0,0.3842400908470154,0.9490196108818054,8
1.7583381122676656e-05,1.0,0.39290380477905273,0.9466666579246521,9
3.7124853406567127e-05,1.0,0.4041272699832916,0.9450980424880981,10
