loss,accuracy,val_loss,val_accuracy,epoch
0.00016699545085430145,1.0,0.7581725120544434,0.9403921365737915,1
0.007089477498084307,0.9994122385978699,0.7338548898696899,0.932548999786377,2
0.018876783549785614,0.9952977895736694,0.5630280375480652,0.9278431534767151,3
0.0013405848294496536,0.9992163181304932,0.6089100241661072,0.9341176748275757,4
0.0032469576690346003,0.9988244771957397,0.7178747057914734,0.929411768913269,5
0.008861884474754333,0.9976488947868347,0.4850129783153534,0.938039243221283,6
0.002987411106005311,0.9992163181304932,0.5454148650169373,0.9388235211372375,7
0.000295449688564986,0.9998040795326233,0.49297845363616943,0.9396078586578369,8
8.231763786170632e-05,1.0,0.5424501895904541,0.9372549057006836,9
3.476208439678885e-05,1.0,0.48659831285476685,0.9396078586578369,10
