loss,accuracy,val_loss,val_accuracy,epoch
1.1091407537460327,0.6218652129173279,0.6472640633583069,0.7576470375061035,1
0.459533154964447,0.8317006230354309,0.47209712862968445,0.8384313583374023,2
0.2919881045818329,0.8924372792243958,0.35609695315361023,0.8643137216567993,3
0.20824144780635834,0.917711615562439,0.3402688503265381,0.8760784268379211,4
0.16028936207294464,0.9384796023368835,0.3490930497646332,0.8854901790618896,5
0.13164262473583221,0.9500392079353333,0.3183310925960541,0.8776470422744751,6
0.09359978139400482,0.9621865153312683,0.3517054319381714,0.8894117474555969,7
0.09856517612934113,0.9578761458396912,0.32238033413887024,0.8894117474555969,8
0.0741209164261818,0.9698275923728943,0.31780731678009033,0.8909803628921509,9
0.08958853036165237,0.9637539386749268,0.36708104610443115,0.8854901790618896,10
