loss,accuracy,val_loss,val_accuracy,epoch
1.4262768030166626,0.529976487159729,0.745758056640625,0.7443137168884277,1
0.6729587912559509,0.7541144490242004,0.5718374252319336,0.7921568751335144,2
0.5257842540740967,0.8083855509757996,0.47221851348876953,0.8039215803146362,3
0.4520907998085022,0.8273902535438538,0.39070063829421997,0.8462744951248169,4
0.398668497800827,0.8465909361839294,0.3687955141067505,0.860392153263092,5
0.3422793745994568,0.8687304258346558,0.3568347990512848,0.8564705848693848,6
0.3193957805633545,0.8761755228042603,0.3235362470149994,0.8650980591773987,7
0.28328391909599304,0.8834247589111328,0.30815598368644714,0.8713725209236145,8
0.2709534168243408,0.8891065716743469,0.32302072644233704,0.8737254738807678,9
0.24860291182994843,0.8981191515922546,0.2824036180973053,0.8831372261047363,10
