loss,accuracy,val_loss,val_accuracy,epoch
1.0197596549987793,0.6594827771186829,0.5715516209602356,0.798431396484375,1
0.4445727467536926,0.8344435691833496,0.4346882104873657,0.8313725590705872,2
0.2884882092475891,0.8879310488700867,0.4189195930957794,0.8376470804214478,3
0.21154969930648804,0.9149686694145203,0.3755493760108948,0.8596078157424927,4
0.13513807952404022,0.9492554664611816,0.35347050428390503,0.8627451062202454,5
0.11273620277643204,0.954741358757019,0.3485916554927826,0.8870587944984436,6
0.08052390813827515,0.964929461479187,0.38868460059165955,0.8956862688064575,7
0.08109423518180847,0.9684560894966125,0.33471426367759705,0.8815686106681824,8
0.06351745128631592,0.9727664589881897,0.3250274658203125,0.8894117474555969,9
0.05677907168865204,0.9762930870056152,0.3589138984680176,0.8823529481887817,10
