loss,accuracy,val_loss,val_accuracy,epoch
0.7963050007820129,0.7319748997688293,0.5845805406570435,0.8219608068466187,1
0.32867103815078735,0.881465494632721,0.3286150097846985,0.8760784268379211,2
0.2022453248500824,0.9192789793014526,0.3177601993083954,0.8784313797950745,3
0.1328466534614563,0.9484717845916748,0.3232434093952179,0.8768627643585205,4
0.11198563128709793,0.9523902535438538,0.25875598192214966,0.9035294055938721,5
0.0827157273888588,0.9641457796096802,0.2939860224723816,0.9019607901573181,6
0.06835387647151947,0.9694357514381409,0.2774963974952698,0.9098039269447327,7
0.065056711435318,0.9706112742424011,0.2911665141582489,0.8996078372001648,8
0.055450163781642914,0.9749216437339783,0.25485357642173767,0.910588264465332,9
0.0508669912815094,0.977664589881897,0.27968907356262207,0.912156879901886,10
