loss,accuracy,val_loss,val_accuracy,epoch
1.0318703651428223,0.6559560894966125,0.5850371718406677,0.7756862640380859,1
0.4731460213661194,0.8256269693374634,0.4714075028896332,0.8274509906768799,2
0.3373193144798279,0.8661834001541138,0.3991641104221344,0.8525490164756775,3
0.27182847261428833,0.8951802253723145,0.35906580090522766,0.8494117856025696,4
0.2141197770833969,0.9206504821777344,0.30163270235061646,0.8713725209236145,5
0.18410217761993408,0.9251567125320435,0.32651662826538086,0.8799999952316284,6
0.1469062864780426,0.9386755228042603,0.27929776906967163,0.8941176533699036,7
0.13133469223976135,0.9418103694915771,0.2982093095779419,0.8894117474555969,8
0.11758436262607574,0.9486677050590515,0.3195396959781647,0.8815686106681824,9
0.1014353334903717,0.9543495178222656,0.3040984570980072,0.8980392217636108,10
