loss,accuracy,val_loss,val_accuracy,epoch
5.022148980060592e-05,1.0,0.7987958788871765,0.9372549057006836,1
0.017385508865118027,0.9976488947868347,0.677442729473114,0.9349019527435303,2
0.0048194085247814655,0.9990203976631165,0.6982431411743164,0.9333333373069763,3
0.006925248075276613,0.9984325766563416,0.5337215662002563,0.929411768913269,4
0.0022906591184437275,0.9994122385978699,0.5097445845603943,0.9403921365737915,5
8.607011113781482e-05,1.0,0.50302654504776,0.9411764740943909,6
3.642987212515436e-05,1.0,0.4954964220523834,0.9435294270515442,7
6.517367000924423e-05,1.0,0.5029611587524414,0.9443137049674988,8
0.00021375884534791112,1.0,0.5087091326713562,0.9403921365737915,9
0.0002696436131373048,0.9998040795326233,0.5338701605796814,0.9396078586578369,10
