loss,accuracy,val_loss,val_accuracy,epoch
2.7731282711029053,0.056622255593538284,2.772921562194824,0.058039214462041855,1
2.772813320159912,0.06034482643008232,2.7731189727783203,0.058039214462041855,2
2.7727811336517334,0.0625,2.773247480392456,0.05725490301847458,3
2.7726902961730957,0.057210031896829605,2.7734947204589844,0.05882352963089943,4
2.7727434635162354,0.06191222742199898,2.7736454010009766,0.058039214462041855,5
2.7727227210998535,0.05760188028216362,2.7737112045288086,0.058039214462041855,6
2.7727577686309814,0.06054075062274933,2.7737677097320557,0.058039214462041855,7
2.772735118865967,0.059952978044748306,2.7737395763397217,0.058039214462041855,8
2.772705554962158,0.057210031896829605,2.7738475799560547,0.058039214462041855,9
2.7726821899414062,0.062108151614665985,2.773942708969116,0.058039214462041855,10
